ETG,T-type,Arm Class,Bar,Disk,Ring,Core,Multiple,Compactness,AGN,Pseudobulge,BCG,cD,M_BH,M_BH_std,M*_sph,M*_disk,M*_gal,log_B/T,log_D/T,m_#_of_arms,phi,log_sigma0,log_v_max,M_DM,log_R_e_sph_maj,log_R_e_sph_eq_kpc,log_n_sph_maj,log_n_sph_eq,"log(I_e,sph,maj/M_Sun/pc^2)","log(I_e,sph,eq/M_Sun/pc^2)",Concentration_Index,avg_Rho_1kpc_Exact_All,r1_density_approx,log10(R10_kpc),logRho_R10_approx,log_rho10_Exact,log10(R90_kpc),logRho_R90_approx,log_rho_90_Exact_all,Rho_re_spatial,SR_pc_All,Rho_SR_pc_All,CR_def1_approx_new,Rho_cr_def1_approx_new,CR_def2_approx_new,Rho_CR_def2_approx_new,Sr(pc)_2_using_Falserm_drho,Log_Approx_Avg_density_10pc,log_Rho_e_Exact_new,logRho_e_approx_New,logRho_soi_approx_new,log_Rho_soi_exact_new,Rb_maj,Rb_maj_kpc,Rb_eq_kpc,Avg_Rho_Re_Exact_all,Avg_Rho_soi_exact_all,Avg_Rho_re_Exact_all,Rho_re_Exact_all,r_soi_2BH_approx,Rho_r_soi_2BH_approx,Log_Avg_Rho_10kpc_approx,Log_Avg_Rho_10kpc_exact_final,Log_Avg_Rho_100pc_approx,Log_Avg_Rho_5kpc_approx,Log_Avg_rho_5kpc_exact_all,brief,ube,bve,mg2,dc,ubtc,bvtc,bri25,m21c,hic,mabs,logblum
1,-2.8,,0,1.0,0,1.0,0,0,0.0,0,0,0,9.51,0.05,10.49,10.34,10.7206,-0.23,-0.39,,,2.544824299,,,0.21,-0.15,0.58,0.51,3.018218338,3.410575406,0.382,3.25414,872.5,-0.941163407,2.049940141,2.047075224,0.518778301,-1.915694343,-1.916662829,0.800164497,142.744,72.95030664,143.18,72.74247044,150.2,66.14486511,9.14,3.957659399,0.253710587,0.251238902,2.703534376,2.693872258,2.30957131,0.299089485,0.27454,7.19038,980.861,3.94984,0.865167,173.0,49.7115,-2.206310869,-2.206163436,2.514980503,-1.32924035,-1.328814193,,0.65,1.09,0.339,14.43514062,,,22.78,,,-19.848,10.1152
1,-1.8,,1,1.0,1,0.0,1,0,0.0,0,0,0,7.24,0.14,9.74,10.79,10.83,-1.09,-0.04,,,2.149926959,2.041392685,,-0.44,-0.74,0.37,0.27,3.664312369,3.984312369,0.285,1.966,637.3,-1.239417255,2.512753413,2.508558833,-0.114121572,-0.317409417,-0.319037686,9.220757499,138.972,68.48394588,139.4,68.77011903,131.52,77.32892349,6.75,3.611531448,1.290981092,1.287392802,3.738454809,3.669870624,,,,56.4226,6264.42,32.7665,9.62874,16.2,1679.42,-2.666746236,-1.446177633,2.425363012,-1.763676916,-1.762597028,,0.445,0.875,0.242,40.26846758,0.349,0.792,24.298,16.225,5.307,-19.397,9.9348
1,-4.3,,0,0.0,0,1.0,0,0,0.0,0,1,1,10.3,0.44,12.26,,12.26,0.0,,,,2.594436751,,,1.73,1.43,0.91,0.83,1.331702106,1.691702106,0.477,9.37373,1740.1,0.369695308,-0.285358594,-0.286982664,2.450048097,-6.241258952,-4.457874756,0.000360283,175.629,96.98787276,177.61,97.46173843,540.85,11.60607456,16.87,4.355245873,-3.081144705,-3.082735953,0.995222972,0.989419145,,,,0.00506318,26.1024,0.00272591,0.00040873,1024.2,3.13976,-1.157411352,-1.158960423,2.791434487,-0.475519494,-0.478350744,,0.6,1.055,0.344,68.94235416,0.545,0.969,23.392,,,-22.629,11.2276
1,-4.4,,0,1.0,0,0.0,0,0,0.0,0,1,0,8.0,0.08,10.93,11.08,11.31,-0.38,-0.23,,,2.32621293,1.868938178,,0.18,0.05,0.42,0.4,3.464740446,3.536740446,0.363,7.20385,1365.7,-0.627720489,1.664336091,1.660894547,0.66613492,-1.747303346,-1.748563494,0.639186222,149.406,96.67500212,151.5,96.13096486,421.19,15.6474416,14.41,3.652131752,0.150656564,0.147677546,3.473692153,3.408612367,,,,4.87714,3696.56,2.73446,0.685806,34.4,747.556,-1.677076066,-1.676807735,2.511599975,-0.822610695,-0.82188963,,0.525,0.96,0.214,43.11241391,0.407,0.799,23.222,15.878,4.649,-21.68,10.848
1,-4.8,,0,0.0,0,1.0,0,0,1.0,0,0,0,8.85,0.23,11.41,,11.41,0.0,,,,2.400365273,,,0.65,0.64,0.62,0.76,2.652811483,2.516811483,0.678,6.50867,1284.1,-0.358687157,1.082819467,1.080957147,1.55111328,-4.335011697,-4.119314103,0.015722925,169.445,86.19009877,170.49,86.23714101,178.1,79.05671102,9.33,4.395716309,-1.443056609,-1.444610025,2.928862804,2.917246671,,,,0.199379,1853.74,0.107413,0.0175951,65.2,535.362,-1.570305845,-1.569987867,2.772375257,-0.802956645,-0.803147053,,0.555,1.045,0.297,32.18200178,0.533,0.955,23.301,,,-21.028,10.5872
1,-2.8,,0,1.0,0,0.0,0,0,0.0,0,0,0,5.94,0.38,,,,,,,,1.78604121,1.953807998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.262,0.2,0.675,-0.012,11.16,0.172,0.638,23.868,11.802,1.79,-17.906,9.3384
1,-2.1,,0,1.0,0,0.0,1,0,0.0,0,1,0,7.65,0.12,10.71,10.94,11.14,-0.43,-0.2,,,2.014478535,2.556953454,,0.04,0.04,0.08,0.34,3.415374987,3.303374987,0.424,3.58182,1067.0,-0.620527842,1.328948269,1.325163136,0.597088305,-1.820180571,-1.821584001,0.406841985,99.371,76.16388448,102.47,75.882829,483.73,5.964663528,14.04,3.168212902,-0.053384969,-0.056631977,2.756286315,2.697740356,,,,2.82091,706.657,1.60317,0.43107,37.2,264.765,-1.991284883,-1.991110395,2.123292903,-1.12615879,-1.125491511,21.885,0.27,1.14,,31.14754023,,0.873,23.567,12.565,5.283,-20.546,10.3944
1,-2.9,,0,0.0,0,0.0,0,0,0.0,0,0,0,5.67,0.36,,,,,,,,1.620968436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.536,0.35,0.87,0.097,7.296108085,,,23.795,,,-16.127,8.6268
1,-2,,0,1.0,0,0.0,0,0,1.0,0,0,0,9.03,0.4,10.97,11.35,11.5,-0.53,-0.15,,,2.271027994,1.885474303,,0.0,-0.15,0.49,0.47,3.710259649,3.854259649,0.394,8.06278,1191.6,-0.931577159,2.4079649,2.404906538,0.463733291,-1.345798925,-1.34688575,2.376747405,193.831,95.99159148,194.34,95.73787961,174.34,119.1871765,9.74,4.236953316,0.722821045,0.720163758,2.365036428,2.362348533,,,,20.0167,508.91,11.08,2.55346,72.8,591.464,-1.825733712,-1.825637775,2.865714402,-0.943068482,-0.942687713,22.174,,,,37.87847517,,,23.457,17.507,3.573,-21.121,10.6244
1,-4.7,,0,0.0,0,1.0,0,0,0.0,0,0,0,9.67,0.15,11.49,,11.49,0.0,,,,2.499136995,,,0.88,0.84,0.82,0.72,2.404092654,2.41871139,0.42,7.1099,1450.6,-0.138522725,0.671260655,0.669253617,1.690553478,-4.488107695,-4.502868088,0.00829675,161.909,89.59411077,163.5,89.80721109,379.25,18.00433697,14.95,4.182135271,-1.721766694,-1.723448435,1.779160209,1.771510209,2.295881,0.700932469,0.143491,0.0995385,139.782,0.0530279,0.00909714,331.8,23.4621,-1.406844684,-1.406773585,2.679201605,-0.67311138,-0.67381371,21.001,0.58,1.055,0.31,61.35896914,,0.944,24.002,,,-21.785,10.89
1,-4.1,,0,0.0,0,1.0,0,0,0.0,0,1,1,9.87,0.14,11.87,,11.87,0.0,,,,2.536987475,,,0.67,1.03,0.38,0.42,2.910169864,2.82445776,0.399,4.26231,1437.6,-0.066948659,0.423036311,0.419699294,1.25299814,-3.077168058,-3.078381241,0.033100386,80.061,71.49759428,85.66,72.45024023,1465.27,0.967485773,27.2,3.006918416,-1.135118835,-1.138011304,1.235651216,1.21825784,0.74199245,0.199595969,0.198542,0.259014,28.3907,0.144977,0.0355697,830.8,2.79859,-1.389378159,-1.388515124,1.987005385,-0.682927485,-0.682868892,22.407,0.57,1.065,0.339,70.45365532,,0.94,23.754,,,-22.341,11.1124
1,-3.1,,0,0.0,0,1.0,0,0,0.0,0,0,0,9.52,0.06,11.44,,11.44,0.0,,,,2.490141154,,,1.16,0.95,0.78,0.73,1.9036616,2.17576818,0.468,5.60702,1333.6,-0.029289986,0.340914246,0.338940318,1.818339848,-4.877738918,-4.592048149,0.003621276,146.14,80.24471788,146.14,82.52649916,461.59,9.458704167,16.68,4.032008613,-2.081493554,-2.083160148,1.903547407,1.892817823,0.01226341,0.003419039,0.002788,0.0440244,181.54,0.0234344,0.00397746,313.6,20.1446,-1.46773368,-1.46773368,2.542821694,-0.749816728,-0.749816728,22.472,0.69,1.17,0.33,51.33859982,,,23.631,,,-21.891,10.9324
1,-4.9,,0,0.0,0,0.0,0,0,0.0,0,0,0,8.19,0.1,10.9,,10.9,0.0,,,,2.261476989,2.007235538,,0.86,0.76,0.52,0.57,1.953045958,1.981045958,0.487,1.31363,719.6,-0.067402618,-0.144982857,-0.147570337,1.48476779,-4.415111554,-4.415957152,0.003582263,65.367,47.77908207,67.82,48.29280746,916.02,0.626406566,24.87,2.959883818,-2.092344434,-2.094579105,2.368913658,2.322920328,,,,0.0349367,342.088,0.0190875,0.00390962,126.4,19.4335,-2.006643581,-2.006249956,1.709953098,-1.294490365,-1.295061431,,0.43,0.905,0.239,20.70299884,0.378,0.846,22.887,16.235,4.605,-20.377,10.3268
1,-4.9,,0,1.0,0,1.0,0,0,0.0,0,0,0,8.83,0.06,10.96,11.11,11.34,-0.38,-0.23,,,2.372930405,,,0.44,0.32,0.6,0.56,2.525485989,2.898158165,0.417,4.13181,1104.0,-0.504055749,1.197942256,1.195327004,1.038153479,-3.039507144,-3.040368828,0.082005015,131.004,77.06863765,132.55,77.01638024,342.96,13.18561076,14.52,3.770458786,-0.733145767,-0.73540463,2.540409257,2.522794847,0.009633144,0.001425705,0.001504,0.792632,625.023,0.433014,0.0893074,116.2,96.5064,-1.805474558,-1.804903289,2.406569132,-1.003548748,-1.002965913,,0.635,1.01,0.297,39.39244758,0.502,0.916,23.443,,,-21.262,10.6808
1,-4.9,,0,1.0,0,0.0,0,0,0.0,0,0,0,8.41,0.22,10.26,10.03,10.46,-0.2,-0.43,,,2.36272745,,,-0.14,-0.2,0.52,0.51,3.15723073,3.18123073,0.421,1.68011,678.0,-0.986915119,1.873101537,1.870250928,0.477138574,-2.106215381,-2.107178311,0.525599156,115.075,59.94606038,115.66,59.80372515,133.98,44.77093572,8.58,3.728297341,0.06998744,0.067527281,3.032119796,3.014174044,,,,4.72688,1878.49,2.5982,0.567416,73.4,139.88,-2.518448453,-2.518433286,2.262275438,-1.637391251,-1.637010767,18.427,0.68,1.12,0.295,7.750549538,0.721,0.953,22.301,,,-19.381,9.9284
1,-4.8,,0,0.0,0,1.0,1,0,0.0,0,1,0,9.04,0.06,11.55,,11.55,0.0,,,,2.375132994,2.62329065,,1.08,0.98,0.81,0.76,1.849130132,2.005130132,0.48,4.55555,1200.9,-0.028490117,0.240941076,0.239078763,1.88131032,-5.176890088,-4.971534329,0.002260693,137.874,76.87069839,139.41,77.0980475,380.93,11.3786788,14.65,4.034326528,-2.284935,-2.286488415,2.276870696,2.263681119,,,,0.0286945,401.789,0.0154565,0.0025319,145.2,71.5932,-1.572718427,-1.572976671,2.498125767,-0.851715163,-0.852874234,,0.565,1.03,0.317,32.05155399,0.431,0.939,23.122,16.444,5.613,-21.154,10.6376
1,-4.8,,0,0.0,0,1.0,0,0,0.0,0,0,0,9.57,0.17,11.52,,11.52,0.0,,,,2.505773828,,,0.95,0.9,0.64,0.62,2.29592255,2.258551102,0.461,3.96999,1236.2,0.015615364,0.159981757,0.157613655,1.664947328,-4.422941356,-4.423752838,0.004960363,110.953,72.90957882,113.64,73.38879453,882.51,1.999709956,24.74,3.553433001,-1.948914784,-1.950932283,1.653208413,1.637636616,0.62617963,0.4033223,0.425106,0.0522832,85.9853,0.0283943,0.00544536,499.2,5.97546,-1.513685726,-1.513668719,2.237686971,-0.813769978,-0.814922701,22.439,0.57,1.07,0.325,76.57809344,0.471,0.892,24.057,,,-22.276,11.0864
1,-4.9,,0,0.0,0,1.0,0,0,1.0,0,0,0,8.77,0.16,11.87,,11.87,0.0,,,,2.494599796,,,1.3,1.16,0.83,0.75,1.808049495,2.012049495,0.444,6.74133,1513.1,0.162980874,0.038917984,0.037027851,2.056444854,-5.326615894,-5.31472955,0.00150616,151.102,87.54175406,153.22,87.94958239,623.1,6.401648494,19.67,4.0721199,-2.461698602,-2.463280827,3.199318387,3.172750023,,,,0.0189098,2847.14,0.010188,0.00168404,77.8,278.529,-1.309941321,-1.310705351,2.594204647,-0.617007342,-0.619004118,22.688,,,0.316,55.10592396,,,23.925,,,-21.797,10.8948
1,-2.7,,0,1.0,0,0.0,0,0,0.0,0,0,0,9.3,0.08,11.07,10.38,11.15,-0.08,-0.77,,,2.587980211,,,0.38,0.41,0.49,0.55,3.081285814,2.753285814,0.482,3.55658,1080.9,-0.39752606,0.916206318,0.913509847,1.118788252,-3.235414937,-3.236308259,0.047227445,116.441,71.53573754,117.17,72.78624833,465.58,6.124981919,17.09,3.570137149,-0.972841706,-0.975165842,2.340692123,2.320171549,,,,0.447231,405.944,0.244631,0.0514355,313.0,13.1898,-1.793122875,-1.793122875,2.264647848,-1.010781185,-1.010781185,,0.615,1.04,0.335,25.98609134,0.53,0.923,23.317,,,-20.755,10.478
1,-1.9,,0,1.0,0,0.0,0,0,0.0,0,0,0,8.51,0.12,,,,,,,,2.385784959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595,1.045,0.335,35.59569204,0.514,0.958,23.379,,,-20.973,10.5652
1,-4.9,,0,0.0,0,1.0,0,0,0.0,0,0,0,9.35,0.05,11.46,,11.46,0.0,,,,2.445495227,2.177103432,,1.0,0.77,0.51,0.54,2.357121521,2.504568337,0.46,4.11869,1320.4,-0.012047506,0.265934734,0.263204251,1.491779289,-3.844749737,-3.845657845,0.011115241,99.542,73.06848734,103.23,73.6822778,1161.69,1.30111697,27.77,3.32954045,-1.60262584,-1.604981317,2.773964748,2.719947564,2.84837023,0.828875737,0.271846,0.103795,824.673,0.0568993,0.0120677,114.4,63.7019,-1.450876526,-1.450492212,2.138779371,-0.752930614,-0.753691034,,,0.97,0.331,37.50112008,,,24.064,,,-20.919,10.5436
1,-1.9,,1,1.0,0,0.0,0,0,0.0,0,0,0,7.06,0.2,10.17,10.67,10.79,-0.62,-0.12,,,2.107142106,2.083896603,,-0.52,-0.59,0.25,0.33,4.109287407,4.053287407,0.372,3.26283,762.2,-1.2020753,2.644733331,2.640868403,0.003541686,-0.461244601,-0.462672888,8.847667186,161.281,76.15291827,161.28,76.04480916,129.44,119.6804461,7.43,3.896344515,1.28340663,1.280112977,4.195693852,4.123106713,,,,60.4335,18318.4,34.2201,9.29713,8.8,5922.74,-2.413504965,-2.439207744,2.62221195,-1.510757502,-1.510764541,20.18,0.44,0.905,0.227,18.46958408,0.311,0.803,22.951,16.675,4.889,-20.001,10.1764
1,-2.7,,0,1.0,0,0.0,0,0,0.0,0,0,0,6.96,0.3,9.34,10.04,10.12,-0.78,-0.08,,,1.83231727,,,-0.41,-0.4,0.42,0.45,2.97051393,2.82651393,0.416,0.405176,394.2,-1.103090217,1.52239392,1.519247634,0.267597732,-2.148845103,-2.149971849,0.340190031,71.16,39.58604937,71.16,40.07783801,123.08,14.25937299,8.04,3.112494101,-0.121464631,-0.12419644,2.927373246,2.896011569,,,,2.80339,1409.78,1.55283,0.365218,21.0,281.892,-3.225184605,-3.225184605,1.690251914,-2.329166206,-2.329166206,21.742,0.38,0.9,0.154,15.11753857,0.3,0.815,23.565,,,-19.14,9.832
1,-4.8,,0,0.0,0,1.0,0,0,0.0,0,0,0,9.36,0.09,11.69,10.36,11.71,-0.02,-1.35,,,2.501196242,,,1.15,1.11,0.72,0.72,1.911542481,1.903542481,0.507,4.33825,1266.3,0.180727488,-0.163681575,-0.165691582,2.008090118,-5.317581946,-5.313163439,0.001221862,122.623,75.00962146,124.89,75.49554173,794.92,2.605420839,22.98,3.774267685,-2.553989973,-2.555676432,1.988551126,1.971525201,,,,0.0146316,191.66,0.00779552,0.00133873,330.8,13.8604,-1.464979458,-1.465744109,2.35141942,-0.780004425,-0.782121422,21.445,0.625,1.07,0.334,37.80450223,0.505,0.925,22.98,,,-21.963,10.9612
1,-4.8,,0,0.0,0,1.0,0,0,0.0,0,1,0,9.09,0.15,11.9,,11.9,0.0,,,,2.46155855,,,1.67,1.32,0.92,0.83,1.190053841,1.678053841,0.452,6.69406,1459.2,0.254505236,-0.199334338,-0.200980029,2.320116026,-6.108341411,-4.814608046,0.000463354,157.904,86.64716967,159.62,87.01129748,437.56,12.5859886,14.96,4.24775553,-2.972927617,-2.974254716,2.617143094,2.601908065,,,,0.00644584,879.481,0.00346987,0.000521049,122.4,141.263,-1.34106754,-1.342234932,2.669014536,-0.646915088,-0.64922688,22.165,0.58,1.005,0.31,46.26491792,0.486,0.824,22.967,,,-22.414,11.1416
0,3.3,,0,1.0,0,0.0,0,0,1.0,1,0,0,6.25,0.11,9.46,9.81,9.97,-0.51,-0.16,2.0,17.0,2.171433901,2.184691431,11.66,-0.17,-0.34,0.34,0.26,3.374516371,3.466516371,0.287,1.7001,708.5,-0.94663967,1.684100887,1.679820513,0.165427785,-1.098125629,-1.099786256,1.432227333,90.074,65.99574859,91.89,65.36514809,262.81,11.23524301,8.95,3.14520159,0.486475317,0.482914221,4.004798052,3.731123316,,,,8.70879,6521.86,5.13271,1.53604,9.0,824.285,-2.617142214,-2.617142147,2.001703432,-1.715143077,-1.715100256,23.296,0.855,1.49,,17.09154874,0.177,0.916,24.944,9.397,0.142,-18.866,9.7224
0,5,,0,1.0,0,0.0,0,0,1.0,0,0,0,9.44,0.13,12.36,11.03,12.38,-0.02,-1.35,2.0,2.7,2.431363764,,,1.34,1.72,0.16,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.117,0.43,1.56,,51.59508653,-0.162,1.05,24.296,,,-21.827,10.9068
0,3.9,,0,1.0,0,0.0,0,0,0.0,1,0,0,7.26,0.04,9.89,11.0,11.03,-1.14,-0.03,2.0,16.5,2.230448921,,,-0.47,-0.44,0.11,0.21,3.470570894,3.290570894,0.313,0.761583,525.1,-1.03170277,1.528163617,1.523607906,0.032267633,-1.080126147,-1.081886842,1.223229199,65.038,53.3188748,66.98,52.51930989,228.7,7.417505571,7.62,2.698480855,0.417114559,0.414453202,3.006885619,2.865372064,,,,7.01506,903.365,4.19157,1.32274,38.2,102.098,-3.029600584,-2.959855035,1.71829238,-2.1266108,-2.126613125,,,,,51.30391849,,,23.872,,,-22.0,10.976
0,3.4,,1,1.0,1,0.0,0,0,1.0,1,0,0,6.52,0.11,9.66,10.65,10.69,-1.03,-0.04,2.0,22.4,2.135100834,2.292256071,11.92,0.05,-0.21,0.36,-0.17,2.841563365,3.069563365,0.153,0.684224,568.2,-0.676315536,0.434869042,0.430044234,0.067763041,-0.895732759,-0.897121618,0.522831062,2.15,5.015759216,2.15,9.595812775,640.82,0.804664945,0.0,0.992853841,-0.015495248,-0.018212524,1.090087207,0.709551789,,,,1.54222,5.14821,1.104,0.559645,67.4,4.25057,-3.012778087,-3.012777914,0.620652319,-2.109687988,-2.109687988,22.75,,0.97,,35.40388348,,,23.571,13.388,1.672,-20.76,10.48
0,10,,1,1.0,0,0.0,0,0,0.0,1,0,0,6.51,0.05,9.9,10.93,10.97,-1.07,-0.04,2.0,16.9,2.041392685,,,-0.38,-0.53,0.24,0.29,2.960403365,2.968403365,0.345,0.274114,350.9,-1.166725962,1.463807797,1.459711034,-0.008413696,-1.47685846,-1.478381795,0.707777647,56.068,38.63125408,56.93,38.29364566,149.94,7.211593597,7.55,2.680404328,0.187226864,0.18243333,3.532274878,3.366585374,,,,4.58432,2943.3,2.63694,0.751623,17.8,173.771,-3.491897379,-3.476836494,1.490007669,-2.588991767,-2.588914232,25.139,,,,,,,                 ,,,-22.67143765,11.24457506
0,3.5,,1,1.0,0,0.0,0,0,0.0,1,0,0,6.6,0.02,9.96,10.65,10.73,-0.77,-0.08,4.0,13.1,2.021189299,2.29666519,11.94,0.02,0.02,0.12,0.12,,,,,0.0,-0.64594189,,,0.324434948,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,,,                 ,,,-20.75,10.476
0,                 ,,0,1.0,0,0.0,0,0,0.0,1,0,0,6.33,0.12,10.11,10.52,10.66,-0.55,-0.14,2.0,17.9,2.120573931,,,-0.52,-0.77,0.06,0.03,4.131691213,4.227691213,0.225,1.53551,533.2,-1.266234585,2.43919648,2.433639408,-0.377476347,0.499346157,0.49734035,22.71338288,138.584,77.03257836,137.89,75.67544518,155.85,59.88449739,3.34,3.085111277,1.663476039,1.665906217,3.562389599,3.277896199,,,,97.3978,2079.77,62.3266,24.6484,9.3,1041.04,-2.812346755,-2.812346755,2.321194392,-1.909255358,-1.909255358,,,,,23.16338452,,,23.137,,,-20.318,10.3032
0,3,,1,1.0,0,0.0,0,0,0.0,0,0,0,8.15,0.16,10.23,10.93,11.01,-0.78,-0.08,1.0,8.5,2.187097501,2.409933123,12.21,0.18,-0.16,0.34,0.11,2.866730039,3.334730039,0.22,1.61851,770.1,-0.753001006,1.150863263,1.145704928,0.211567227,-1.08626867,-1.088218479,0.82554825,36.431,55.78422171,43.37,55.22326691,479.77,2.969574005,7.13,2.414116019,0.229869102,0.225727068,1.910447538,1.837713717,,,,3.97114,83.8938,2.45142,0.872579,131.6,19.8951,-2.568748845,-2.568706046,1.573793788,-1.666194152,-1.66616999,21.709,0.56,1.01,0.243,40.87462216,0.335,0.744,23.633,5.971,2.706,-21.197,10.6548
0,5.1,,1,1.0,0,0.0,0,0,0.0,1,0,0,7.0,0.3,9.76,10.66,10.71,-0.95,-0.05,2.0,13.8,1.981320173,2.292256071,11.93,-0.03,-0.33,0.4,0.37,3.0032529,3.1632529,0.344,0.906452,548.2,-1.017385359,1.627002199,1.623353487,0.233289643,-1.635163242,-1.636501687,0.699530348,84.075,52.3859924,84.95,52.00291939,184.78,12.75509622,9.24,3.264751421,0.187125313,0.183946378,3.30438191,3.236031749,,,,5.07651,2432.59,2.86983,0.748758,18.8,433.456,-2.873930314,-2.873148002,1.900027755,-1.975038429,-1.974890841,21.495,0.29,0.94,,25.61300487,0.227,0.689,22.429,9.522,2.903,-21.22,10.664
0,4,,1,1.0,0,0.0,0,0,0.0,1,0,0,7.57,0.15,,,,,,,15.8,2.086751231,2.461093156,12.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.778,0.175,0.78,,39.27699897,0.026,0.635,22.981,13.66,3.15,-21.479,10.7676
0,3,3.0,1,1.0,0,0.0,0,0,1.0,1,0,0,6.75,0.08,10.27,10.62,10.78,-0.51,-0.16,3.0,17.3,2.208871138,2.283301229,11.9,-0.29,-0.39,-0.15,-0.06,3.988194793,4.000194793,0.2,3.86628,906.6,-0.871236797,1.695256863,1.689568312,-0.053150274,0.049001187,0.047111112,6.219876776,33.808,100.290233,48.92,95.16020686,402.64,11.98557254,2.49,2.344436595,1.07833161,1.074083579,2.6751946,2.282334632,,,,22.0207,197.549,14.7128,6.50952,26.0,128.479,-2.355782061,-2.355782061,1.889567801,-1.452691827,-1.219684128,19.557,0.07,0.78,,18.34725396,0.045,0.685,22.281,13.892,4.419,-20.643,10.4332
0,3.3,12.0,1,1.0,1,0.0,0,0,1.0,1,0,0,8.38,0.04,10.84,11.29,11.42,-0.58,-0.13,2.0,9.5,2.290034611,2.382017043,12.14,0.27,0.13,0.29,0.18,3.211972842,3.387972842,0.26,3.87923,1287.2,-0.446560987,0.995674354,0.990914884,0.585496961,-1.494576349,-1.496401715,0.415978022,48.208,67.67604997,57.34,68.15526753,911.73,2.118854273,11.91,2.641922938,-0.054884379,-0.058685618,2.092195487,1.997778668,,,,2.26414,123.842,1.36558,0.447235,136.2,30.6839,-1.808926432,-1.808831318,1.766745134,-0.942345305,-0.941596754,21.596,0.22,0.83,0.265,75.80506278,0.168,0.676,23.633,12.449,2.757,-21.146,10.6344
