ETG,T-type,Arm Class,Bar,Disk,Ring,Core,Multiple,Compactness,AGN,Pseudobulge,BCG,cD,M_BH,M_BH_std,M*_sph,M*_disk,M*_gal,log_B/T,log_D/T,m_#_of_arms,phi,log_sigma0,log_v_max,M_DM,log_R_e_sph_maj,log_R_e_sph_eq_kpc,log_n_sph_maj,log_n_sph_eq,"log(I_e,sph,maj/M_Sun/pc^2)","log(I_e,sph,eq/M_Sun/pc^2)",Concentration_Index,avg_Rho_1kpc_Exact_All,r1_density_approx,log10(R10_kpc),logRho_R10_approx,log_rho10_Exact,log10(R90_kpc),logRho_R90_approx,log_rho_90_Exact_all,Rho_re_spatial,SR_pc_All,Rho_SR_pc_All,CR_def1_approx_new,Rho_cr_def1_approx_new,CR_def2_approx_new,Rho_CR_def2_approx_new,Sr(pc)_2_using_Falserm_drho,Log_Approx_Avg_density_10pc,log_Rho_e_Exact_new,logRho_e_approx_New,logRho_soi_approx_new,log_Rho_soi_exact_new,Rb_maj,Rb_maj_kpc,Rb_eq_kpc,Avg_Rho_Re_Exact_all,Avg_Rho_soi_exact_all,Avg_Rho_re_Exact_all,Rho_re_Exact_all,r_soi_2BH_approx,Rho_r_soi_2BH_approx,Log_Avg_Rho_10kpc_approx,Log_Avg_Rho_10kpc_exact_final,Log_Avg_Rho_100pc_approx,Log_Avg_Rho_5kpc_approx,Log_Avg_rho_5kpc_exact_all,brief,ube,bve,mg2,dc,ubtc,bvtc,bri25,m21c,hic,mabs,logblum
0,4,12.0,1,1.0,0,0.0,0,0,0.0,1,0,0,7.86,0.14,9.68,10.49,10.55,-0.87,-0.06,2.0,12.7,2.337479228,2.276461804,11.88,0.39,-0.13,0.62,0.45,1.905752438,2.697752438,0.308,0.383493,387.2,-1.031297991,1.318979333,1.315828082,0.336864543,-2.344031068,-2.345160911,0.214038028,64.822,38.8807638,65.42,38.70905953,145.75,8.867325712,8.81,3.117404399,-0.320455292,-0.323469175,3.173877648,3.12336965,,,,1.76731,2024.41,0.980801,0.230969,68.6,35.6982,-3.214325002,-3.213556949,1.605935016,-2.321815892,-2.321569946,22.983,0.185,0.78,0.297,35.65752952,0.038,0.586,23.297,13.741,3.135,-20.318,10.3032
0,0.9,,0,1.0,0,0.0,0,0,0.0,1,0,0,6.77,0.22,10.13,10.56,10.7,-0.57,-0.14,1.0,19.3,2.039810554,2.26245109,11.85,-0.23,-0.7,0.49,0.46,3.52701808,3.73901808,0.383,2.91976,774.9,-1.143444898,2.483160114,2.480041727,0.23373637,-1.21014729,-1.211262277,3.057574804,149.811,70.87511544,150.37,70.93069676,110.69,133.3872413,7.58,4.156724018,0.82886621,0.825606598,4.598039545,4.535761969,,,,25.1143,51168.2,13.8707,3.23951,4.8,15950.7,-2.384800359,-2.380114946,2.583458366,-1.487513055,-1.48733161,21.295,0.285,0.87,,19.64216247,0.148,0.72,23.003,17.626,4.864,-20.178,10.2472
0,3.2,,1,1.0,0,0.0,0,0,1.0,1,0,0,6.6,0.3,,,,,,,11.4,2.149680882,2.297015994,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.439,0.14,0.785,,59.81880403,0.094,0.605,24.009,12.406,2.582,-21.364,10.7216
0,2,6.0,1,1.0,1,0.0,0,0,0.0,0,0,0,8.03,0.11,10.76,11.34,11.44,-0.68,-0.1,1.0,9.7,2.292566171,2.460897843,12.33,0.32,0.09,0.54,0.48,2.796107222,3.080107222,0.375,2.9403,932.5,-0.672822231,1.389819384,1.386768213,0.733360898,-2.396206304,-2.397253058,0.215829914,115.001,70.57896926,116.47,70.4079681,311.01,11.78919754,13.29,3.658608474,-0.317330219,-0.320023974,3.233021654,3.189463955,,,,1.84258,2431.44,1.01847,0.232648,45.4,300.514,-2.081402514,-2.081058666,2.251453271,-1.234681704,-1.23399189,21.718,0.505,0.965,,49.67702474,0.387,0.849,23.28,13.518,3.228,-21.579,10.8076
0,4,,1,1.0,0,0.0,0,0,1.0,1,0,0,6.83,0.3,,,,,,,17.8,1.989761188,2.187520721,11.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.498,0.08,0.715,,13.95392102,-0.077,0.574,23.016,12.539,2.574,-19.164,9.8416
0,3.3,,1,1.0,0,0.0,0,0,1.0,1,0,0,7.7,0.1,,,,,,,15.4,2.039374456,2.327971624,12.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.643,0.005,0.67,,28.09526081,-0.02,0.558,22.934,11.736,1.588,-20.802,10.4968
0,0.9,,1,1.0,1,0.0,0,0,0.0,1,0,0,6.95,0.06,10.35,10.66,10.83,-0.48,-0.17,2.0,15.2,2.149342299,2.324282455,12.0,-0.36,-0.55,0.35,0.4,3.466416467,3.310416467,0.393,1.33922,626.3,-1.026812047,1.831172616,1.827712541,0.262156374,-1.563910929,-1.565179524,0.957313518,102.031,58.53004898,102.55,58.21030069,169.36,22.67905313,9.13,3.395057732,0.325513761,0.322812718,3.936193784,3.846661999,,,,7.26565,9794.05,4.07892,1.02747,13.4,1116.8,-2.695869379,-2.695826213,2.102138587,-1.798556444,-1.798400798,21.649,0.405,0.94,,20.8698464,0.282,0.766,22.927,15.068,2.963,-20.288,10.2912
0,4,,0,1.0,0,0.0,0,0,0.0,1,0,0,7.54,0.21,,,10.09,,,1.0,6.8,1.982632994,2.274157849,11.88,-0.29,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,13.63389156,,0.626,22.552,13.747,2.061,-19.732,10.0688
0,0.8,,0,1.0,1,0.0,1,0,0.0,1,0,0,7.07,0.05,10.44,10.65,10.86,-0.42,-0.21,1.0,14.9,2.220108088,2.409933123,12.21,-0.09,-0.13,0.41,0.46,3.491118315,3.387118315,0.423,3.09123,882.6,-0.878748036,1.863710343,1.860587302,0.49618086,-1.822464519,-1.823585361,0.73516616,131.534,73.15220786,132.4,72.87020214,204.38,31.82332682,10.51,3.849486431,0.213335027,0.210298187,4.344714311,4.258484877,,,,6.07763,26045.4,3.36858,0.78881,10.2,3198.6,-2.214940081,-2.214851695,2.397047921,-1.335391867,-1.334965269,21.617,,,,23.45186343,,,22.492,16.657,3.359,-20.965,10.562
0,-4.3,,1,1.0,0,0.0,0,0,1.0,0,0,0,8.23,0.07,10.48,10.81,10.98,-0.5,-0.17,3.0,10.5,2.365806101,2.45331834,12.32,-0.02,-0.17,0.19,0.07,3.299369923,3.447369923,0.226,2.19543,895.0,-0.698129637,1.144308373,1.138927551,0.223903231,-0.928849558,-0.930844248,0.986734079,28.105,57.02106025,37.82,57.03671353,562.64,2.964012798,6.11,2.319562111,0.306870005,0.302857699,2.031532669,1.899237293,,,,4.45371,90.7178,2.80474,1.05731,141.4,20.0874,-2.407901,-2.408894901,1.567922277,-1.505201402,-1.505183333,,0.58,1.005,0.285,23.44166607,0.524,0.929,23.475,15.694,4.082,-20.091,10.2124
0,2.4,12.0,0,1.0,0,0.0,0,0,0.0,0,1,0,7.83,0.09,10.34,10.66,10.83,-0.49,-0.17,2.0,13.4,2.180584597,2.374748346,12.12,-0.21,-0.14,0.45,0.54,3.351145092,3.117298504,0.499,1.76537,694.6,-0.952625673,1.820272077,1.817541594,0.551201123,-2.290412397,-2.291319865,0.396058092,116.665,60.50709411,117.0,60.22936082,133.21,46.62344053,8.61,3.89664293,-0.048297568,-0.050643975,3.385676849,3.361340474,2.14,0.036166,0.023491,3.71974,4047.7,2.03817,0.432227,28.0,734.307,-2.467388287,-2.467315654,2.280557884,-1.593401917,-1.592961093,20.512,0.58,1.015,0.248,23.0164296,,0.82,22.776,10.025,2.955,-20.712,10.4608
0,6.4,,1,1.0,0,0.0,0,0,1.0,1,0,0,6.38,0.12,9.88,10.56,10.64,-0.76,-0.08,2.0,20.6,2.243013231,2.334453751,12.03,-0.33,-0.46,-0.28,-0.24,3.978354267,3.842354267,0.158,1.87205,721.8,-0.883288687,1.326201473,1.322631348,-0.180040841,0.191707594,0.191095978,5.284623734,4.21,27.88058343,4.21,36.74908056,400.46,7.341891976,0.0,1.659956212,0.979582267,0.977612403,1.690868644,1.45726793,,,,13.8907,28.6539,10.4087,5.77528,33.4,28.5895,-2.71930556,-2.71930556,1.398245644,-1.816215004,-1.816215004,,0.189,0.807,0.158,36.3729346,-0.056,0.528,23.17,11.949,1.977,-21.187,10.6508
0,1.5,7.0,1,1.0,0,0.0,1,0,1.0,1,0,0,7.97,0.14,10.31,10.99,11.07,-0.76,-0.08,2.0,7.7,2.103187749,2.380211242,12.14,0.34,0.01,0.41,0.28,2.591135519,2.967135519,0.279,1.1315,652.5,-0.705683115,0.977211751,0.972998612,0.434354644,-1.897568613,-1.899129531,0.24974595,52.456,49.81407739,55.87,49.64687297,445.03,2.274529321,11.89,2.696072534,-0.267959973,-0.271591701,2.150323791,2.090719079,,,,1.57757,168.357,0.911609,0.264894,93.4,26.8591,-2.596501996,-2.59646496,1.603455091,-1.708025425,-1.707664168,22.808,0.265,0.855,0.118,29.11094889,0.194,0.728,22.879,14.209,3.113,-20.418,10.3432
0,2.1,8.0,1,1.0,1,0.0,0,0,0.0,1,1,0,6.89,0.11,9.95,10.77,10.83,-0.88,-0.06,2.0,14.0,2.074962643,2.338456494,12.03,-0.51,-0.6,0.08,0.0,3.864998983,3.924998983,0.213,1.46196,604.3,-1.103781534,1.933967994,1.928321425,-0.239056508,0.091950903,0.089954788,8.214241335,81.98,66.82257325,81.98,82.54771128,230.02,19.22696688,3.19,2.737305536,1.215124522,1.211356629,2.837271171,2.614961539,,,,10.3397,444.63,21.3219,8.79359,24.2,209.892,-2.825928557,-2.825928557,1.982228254,-1.922839297,-1.922839297,21.077,0.405,0.95,0.17,25.80131218,0.254,0.796,23.144,12.96,3.223,-20.218,10.2632
0,1.2,,1,1.0,0,0.0,0,0,1.0,1,0,0,7.49,0.05,10.23,10.92,11.0,-0.77,-0.08,3.0,13.1,2.295303145,2.285557309,11.91,-0.37,-0.33,0.06,0.13,3.816357806,3.672357806,0.272,2.52158,832.9,-0.884366116,1.64788167,1.642822017,0.09940234,-0.661431821,-0.663352031,2.358718221,77.3,78.27048704,81.52,76.77861893,348.97,9.325176601,6.89,2.749356693,0.690308306,0.685760658,2.946399441,2.76317436,,,,11.766,674.246,7.21174,2.50589,41.6,146.903,-2.466152982,-2.466152922,1.962935869,-1.563157014,-1.563152249,21.64,0.17,0.88,,33.24187185,,,23.153,14.704,2.1,-21.01,10.58
0,2.1,,1,1.0,1,0.0,0,0,1.0,0,0,0,7.01,0.07,,,,,,,,2.080554339,2.28800316,11.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047,0.673,,17.679793,-0.03,0.674,22.268,15.628,4.193,-20.481,10.3684
0,3.1,7.0,1,1.0,0,0.0,1,0,1.0,1,1,0,6.94,0.09,9.72,10.72,10.76,-1.04,-0.04,2.0,18.6,2.102124856,2.274157849,11.88,-0.26,-0.71,0.5,0.32,3.317284322,3.901284322,0.276,1.19204,528.5,-1.357070439,2.631304032,2.627374481,-0.164260246,-0.429942355,-0.431397002,9.055115459,127.073,57.89262771,126.97,57.89170839,92.31,112.9577032,6.24,3.826293922,1.292770106,1.289182657,4.154189856,4.079659692,,,,60.8622,16444.1,34.7898,9.58952,9.2,3547.37,-2.89279003,-2.520501584,2.352120747,-1.989729732,-1.989017753,20.912,0.27,0.82,0.132,30.76955779,0.117,0.628,22.962,13.326,4.241,-21.21,10.66
0,1.9,5.0,1,1.0,1,0.0,1,0,1.0,0,1,0,7.69,0.37,10.28,10.35,10.62,-0.34,-0.27,3.0,11.8,1.963079161,2.434568904,12.27,-0.23,-0.25,0.35,0.27,3.594928768,3.586928768,0.292,2.7899,860.2,-0.886358621,1.762311178,1.758116599,0.238937062,-1.067851652,-1.069479921,1.611504609,106.793,76.13544638,108.64,75.44395691,296.5,13.73887191,9.71,3.302176527,0.540826665,0.536950568,2.662284814,2.621883188,,,,10.0233,590.538,5.86289,1.72687,36.8,295.859,-2.358064078,-2.357720664,2.162994307,-1.457622787,-1.457530616,19.09,-0.495,0.59,,16.45428836,-0.21,0.674,22.232,13.517,2.424,-17.3,9.096
0,4,,1,1.0,0,0.0,1,0,1.0,0,1,0,7.6,0.01,10.02,10.6,10.7,-0.68,-0.1,1.0,13.2,2.123067244,2.346352974,12.05,0.19,-0.01,0.51,0.41,2.635144061,2.799144061,0.336,1.06249,612.9,-0.731689195,1.056667955,1.053316171,0.583300118,-2.427032746,-2.428253605,0.145596805,71.836,50.48394338,73.58,50.36717984,319.54,4.107662105,12.76,3.103500058,-0.493139061,-0.49604561,2.804212407,2.74842934,,,,1.13071,828.616,0.633348,0.156019,49.8,87.6207,-2.589742544,-2.589562964,1.776505054,-1.721241828,-1.720663921,21.635,0.21,0.805,0.16,36.81281845,,0.602,23.357,11.206,2.738,-20.938,10.5512
0,4,9.0,1,1.0,1,0.0,0,0,1.0,1,1,0,6.78,0.17,9.6,10.62,10.66,-1.06,-0.04,2.0,14.7,1.978043494,2.330413773,12.02,-0.67,-0.7,0.01,-0.05,4.089449847,4.381449847,0.202,1.08157,419.3,-1.37447714,2.599531582,2.593869861,-0.546346105,0.907760493,0.905837569,45.82374123,150.96,64.75347768,149.85,64.23433863,125.5,94.27936635,2.04,3.187373711,1.958966778,1.95468908,3.314943733,3.121411346,,,,170.716,1401.88,113.389,49.2935,12.0,899.386,-2.965937337,-2.965937337,2.372856793,-2.06284735,-2.06284735,21.417,-0.03,0.635,0.14,39.23143545,-0.136,0.493,23.052,12.796,2.778,-20.433,10.3492
0,2.8,,1,1.0,1,0.0,0,0,1.0,1,0,0,6.9,0.1,10.07,10.22,10.45,-0.38,-0.23,2.0,18.6,1.997779431,2.255272505,11.84,0.28,0.09,-0.05,0.06,2.022066191,2.766066191,0.243,0.692798,523.4,-0.435424138,0.189884872,0.18447631,0.479826348,-1.856998688,-1.858997931,0.113854011,4.26,15.11136668,10.11,18.86956291,1034.93,0.33058717,7.19,1.487685026,-0.633708077,-0.638029025,1.52527515,1.20648736,,,,0.505076,17.6202,0.319893,0.121858,80.4,5.59411,-2.573911853,-2.573904334,0.789285207,-1.684493569,-1.684117781,,0.12,0.78,,27.39494943,0.149,0.575,23.204,14.519,3.75,-20.882,10.5288
0,8.8,1.0,1,1.0,1,0.0,1,0,1.0,0,0,0,5.62,0.17,,,9.15,,,2.0,22.7,1.42258984,2.161368002,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.117,-0.51,0.48,,5.352712668,,0.341,21.704,10.779,0.894,-18.505,9.578
0,3.3,9.0,0,1.0,0,0.0,0,0,1.0,1,1,0,7.31,0.08,10.46,10.88,11.02,-0.56,-0.14,2.0,12.2,2.220631019,2.434568904,12.27,0.24,0.22,0.37,0.45,2.881254029,2.729254029,0.442,1.10083,620.4,-0.703530061,1.022712993,1.019561743,0.664632472,-2.640297404,-2.641427127,0.108793561,75.541,50.6923792,77.04,50.68714882,310.0,4.482866926,13.01,3.193501097,-0.616972901,-0.619735515,3.59388755,3.498327876,,,,0.8934,4469.18,0.496474,0.116954,24.8,247.176,-2.539893323,-2.539619673,1.816166369,-1.682816585,-1.682166401,21.327,0.325,0.88,0.219,42.95019132,0.285,0.623,23.174,13.779,4.155,-20.614,10.4216
0,1.1,,0,1.0,0,0.0,0,0,1.0,0,1,0,8.81,0.03,11.04,10.86,11.26,-0.22,-0.4,1.0,5.2,2.353473829,2.442479769,12.29,0.32,0.28,0.79,0.63,2.939561122,2.90948657,0.353,4.29907,1058.7,-0.609567352,1.444551369,1.442200545,1.047297721,-3.162765267,-3.163408692,0.092853848,146.59,62.46693737,146.59,77.19263774,205.27,40.0207527,10.87,4.179920924,-0.676463155,-0.678503416,2.659694366,2.647788593,3.14,0.145068,0.07392,0.984941,963.037,0.534144,0.101939,87.6,199.799,-1.858867048,-1.858867048,2.553722866,-1.046557812,-1.046557812,20.686,0.58,1.025,0.296,24.0321832,0.434,0.878,22.262,14.83,6.132,-20.974,10.5656
0,2.9,3.0,1,1.0,0,0.0,0,0,0.0,1,0,0,8.27,0.09,10.3,11.22,11.27,-0.97,-0.05,1.0,5.1,2.283934113,2.411619706,12.22,0.38,-0.64,0.73,0.83,2.893032569,2.571922573,0.691,6.30681,1162.1,-0.568266781,1.528484724,1.526853552,1.507850209,-4.413930238,-4.51392386,0.023751439,179.335,83.04539223,179.92,83.10865425,63.41,729.5571019,4.61,4.828637242,-1.26121663,-1.262330276,3.619939105,3.609914605,0.55,0.0539,0.070742,0.334026,9784.79,0.180761,0.0268327,17.2,8668.37,-1.696348281,-1.696348281,2.912370871,-0.903503632,-0.899205708,19.855,0.44,0.92,,23.95396033,0.3,0.825,21.929,13.834,3.785,-21.759,10.8796
0,2.3,3.0,0,1.0,1,0.0,0,0,1.0,1,0,0,6.83,0.11,10.03,10.34,10.51,-0.48,-0.17,1.0,15.0,2.030761591,2.260071388,11.84,-0.63,-0.64,-0.03,0.01,4.221262146,4.165262146,0.224,1.7898,586.0,-1.190202902,2.278113208,2.272521801,-0.315628784,0.394431139,0.392430433,16.9408352,125.4,67.09789018,125.4,83.95662149,187.13,41.9714354,3.24,3.060323789,1.538341113,1.53392538,3.185088686,2.981174299,,,,70.2513,1042.1,45.0843,18.16,16.2,543.14,-2.743898302,-2.743898302,2.244103863,-1.840808917,-1.840808917,18.745,0.27,0.825,,11.28138686,0.134,0.718,21.793,13.364,4.825,-19.67,10.044
0,2.2,6.0,0,1.0,0,0.0,0,0,1.0,1,0,0,6.18,0.12,9.88,10.68,10.74,-0.86,-0.06,3.0,24.3,1.987442805,2.222716471,11.75,-0.31,-0.38,-0.14,-0.12,3.54629392,3.49829392,0.184,0.797836,571.2,-0.950861518,1.200899215,1.19563225,-0.175780652,-0.272262272,-0.273985098,2.497273002,12.65,30.14607525,12.65,40.12980436,337.4,4.267217449,1.44,1.807826433,0.675991533,0.672483753,2.014039039,1.607437781,,,,8.08641,41.0143,5.63845,2.69103,24.8,32.1261,-3.084554258,-3.084554417,1.316240908,-2.181464666,-2.181464666,20.581,0.305,0.88,0.166,22.34700338,,0.742,22.685,13.358,4.646,-19.509,9.9796
0,6.1,,0,1.0,0,0.0,0,0,1.0,1,0,0,6.13,0.3,9.29,10.39,10.42,-1.13,-0.03,2.0,22.2,2.069889997,2.23299611,11.78,-0.35,-0.8,0.53,0.5,3.062932559,3.258932559,0.404,0.457642,391.5,-1.387011294,2.331398678,2.328487101,0.060358727,-1.591885845,-1.592870966,1.61103813,91.452,41.83677236,91.5,41.85230918,55.3,120.0946162,5.26,3.634628545,0.555696794,0.553109474,5.066839139,4.987797487,,,,14.2547,143752.0,7.7893,1.72025,3.3,10868.9,-3.256578828,-3.066816265,1.990165191,-2.355715066,-2.353518833,23.629,0.63,1.36,,26.21803698,,,23.409,10.4,3.187,-20.487,10.3708
0,4,3.0,0,1.0,0,0.0,0,0,0.0,1,0,0,8.94,0.1,10.49,10.53,10.81,-0.32,-0.28,1.0,4.1,2.004106323,2.431363764,12.26,0.37,0.27,0.31,0.25,2.656145169,2.752145169,0.291,1.25124,746.8,-0.343926942,0.352169851,0.347824999,0.757146382,-2.390453886,-2.392139212,0.069610437,27.293,37.77584184,33.39,39.16962663,1067.49,0.515367662,15.76,2.263561736,-0.825389079,-0.829035767,0.484589816,0.477256439,,,,0.419032,4.94239,0.247771,0.0750507,479.2,2.06803,-2.158047691,-2.157652042,1.314716005,-1.337104349,-1.335984537,21.345,0.03,0.8,0.208,30.38145316,,0.659,23.035,11.546,2.653,-20.886,10.5304
0,5,,1,1.0,1,0.0,0,0,0.0,1,0,0,7.04,0.08,10.54,11.23,11.31,-0.77,-0.08,2.0,13.3,2.220108088,2.305351369,11.96,0.25,0.27,0.41,0.39,2.651169857,2.643169857,0.359,1.39473,741.3,-0.424004066,0.55281393,0.549307407,0.858502138,-2.818864005,-2.820145475,0.052072818,57.228,49.57629965,60.59,49.87442529,688.03,1.167820759,18.03,2.713019339,-0.941141602,-0.944571282,3.248559935,3.092576522,,,,0.389781,1641.42,0.219266,0.0555991,31.6,106.476,-2.202039665,-2.201483238,1.648727786,-1.391168143,-1.390240228,21.854,,,,45.75055873,,,23.025,16.749,3.653,-21.854,10.9176
0,2.8,,1,1.0,0,0.0,1,0,0.0,1,0,0,7.72,0.05,10.04,11.07,11.11,-1.07,-0.04,2.0,13.5,2.209515015,2.376576957,12.13,-0.14,-0.19,0.16,0.18,3.254986693,3.210986693,0.283,1.28366,687.3,-0.784077384,1.151929009,1.147158532,0.245038243,-1.328009165,-1.329845535,0.602178876,46.18,54.06962227,51.1,53.4239111,420.23,3.032580677,8.76,2.431291425,0.107049741,0.103421938,2.365878309,2.248221671,,,,3.27574,216.79,1.97269,0.64775,78.0,34.7991,-2.662902302,-2.662887718,1.602700104,-1.761394444,-1.76133177,21.561,,,,31.15425751,,,22.537,16.494,2.437,-21.388,10.7312
0,2.7,,1,1.0,1,0.0,0,0,1.0,1,0,0,7.51,0.06,10.01,11.02,11.06,-1.05,-0.04,2.0,7.5,2.198657087,,,-0.08,-0.11,0.02,0.13,3.055780077,2.999780077,0.274,0.920151,616.5,-0.679574567,0.765621564,0.760587611,0.299943815,-1.530515814,-1.532441739,0.314380149,21.492,37.59589724,27.89,38.25649351,559.3,1.226549292,8.08,1.991941139,-0.184452987,-0.189025874,2.052511885,1.869117362,,,,1.5629,85.9034,0.962119,0.336058,90.4,14.5173,-2.735923943,-2.735945949,1.269424208,-1.835100159,-1.835014012,,,,,36.94696389,,,23.438,,,-21.101,10.6164
0,2,,1,1.0,0,0.0,0,0,0.0,1,0,0,7.02,0.14,9.86,11.01,11.04,-1.18,-0.03,1.0,11.2,2.198657087,,,-0.08,-0.04,0.32,0.06,2.582958666,2.746958666,0.222,0.568953,469.7,-0.553529201,0.28888241,0.283473849,0.361721285,-1.75800115,-1.760000393,0.142566691,10.77,13.01806577,10.77,19.75902145,788.51,0.415222572,6.58,1.398087246,-0.535896613,-0.539031486,1.70959329,1.348320172,,,,0.634387,24.3697,0.402019,0.153181,88.4,5.43268,-2.829093191,-2.829092041,0.80889868,-1.929341628,-1.929223537,,,,,38.95519235,,,23.393,,,-21.196,10.6544
0,5.6,5.0,1,1.0,0,0.0,0,0,1.0,1,0,0,7.68,0.5,,,11.13,,,2.0,9.1,,2.390935107,12.16,-0.64,-0.44,0.2,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.645,,35.24716131,-0.037,0.427,21.601,14.421,2.8,-23.101,11.4164
0,2.1,,1,1.0,0,0.0,0,0,1.0,1,1,0,7.72,0.12,10.28,10.78,10.9,-0.62,-0.12,1.0,10.9,2.073315021,2.301029996,11.95,-0.25,-0.32,0.34,0.34,3.879281452,3.631281452,0.35,2.35865,758.0,-1.033747375,2.073796438,2.070004869,0.18716225,-1.085293139,-1.086691035,2.202758388,124.868,71.07784022,125.26,70.41907756,186.44,33.23143971,9.04,3.646354543,0.685792563,0.682492693,3.16535807,3.128475548,,,,15.512,2007.21,8.77351,2.35051,26.8,703.783,-2.478354664,-2.481833188,2.312835072,-1.577815757,-1.577750047,21.921,0.275,0.81,,43.39674095,0.182,0.662,23.833,13.69,2.814,-20.534,10.3896
0,1.6,,1,1.0,1,0.0,0,0,0.0,1,0,0,7.07,0.05,10.11,10.54,10.68,-0.57,-0.14,2.0,10.4,2.029383778,2.322219295,11.99,-0.42,-0.24,0.37,0.43,3.370891833,3.110891833,0.412,1.57364,695.4,-0.85983357,1.516397557,1.513110808,0.471462462,-2.022569574,-2.023760724,0.390646962,96.936,59.59116259,97.96,59.27536781,231.14,12.43716291,10.99,3.329707133,-0.061695469,-0.063987623,3.538612841,3.469894122,,,,3.10543,4285.77,1.72978,0.419856,16.4,752.634,-2.508740588,-2.508212338,2.058911677,-1.626495847,-1.626075212,,,,,21.84552529,,,22.595,16.809,4.041,-20.722,10.4648
0,3.7,,1,1.0,0,0.0,0,0,0.0,1,0,0,7.41,0.03,10.35,11.2,11.26,-0.91,-0.06,2.0,10.2,2.190331698,2.230448921,11.77,0.12,-0.03,0.19,0.15,3.039520928,3.199520928,0.262,1.757,841.4,-0.610649549,0.923834787,0.918874007,0.388339614,-1.443213852,-1.44510531,0.413195574,32.532,50.43398137,39.9,50.75395636,645.83,1.767454141,9.2,2.244379121,-0.063914683,-0.067734985,2.353905608,2.152418064,,,,2.12064,165.908,1.29427,0.441354,63.6,34.5347,-2.369939447,-2.369938801,1.508650901,-1.4738262,-1.473607732,22.872,,0.81,,52.07065792,,0.686,23.744,16.956,2.517,-21.565,10.802
